Book,Chapter,Verse,Asker,Asked,Link,Content
EXO,16,28,,,https://www.blueletterbible.org/esv/EXO/16/28,"Yahweh said to Moses, “How long do you refuse to keep my commandments and my laws?"
EXO,17,2,,,https://www.blueletterbible.org/esv/EXO/17/2,"Therefore the people quarreled with Moses, and said, “Give us water to drink.” Moses said to them, “Why do you quarrel with me? Why do you test Yahweh?”"
EXO,17,3,,,https://www.blueletterbible.org/esv/EXO/17/3,"The people were thirsty for water there; so the people murmured against Moses, and said, “Why have you brought us up out of Egypt, to kill us, our children, and our livestock with thirst?”"
EXO,17,4,,,https://www.blueletterbible.org/esv/EXO/17/4,"Moses cried to Yahweh, saying, “What shall I do with these people? They are almost ready to stone me.”"
EXO,17,7,,,https://www.blueletterbible.org/esv/EXO/17/7,"He called the name of the place Massah, and Meribah, because the children of Israel quarreled, and because they tested Yahweh, saying, “Is Yahweh among us, or not?”"
EXO,18,14,,,https://www.blueletterbible.org/esv/EXO/18/14,"When Moses’ father-in-law saw all that he did to the people, he said, “What is this thing that you do for the people? Why do you sit alone, and all the people stand around you from morning to evening?”"
EXO,22,27,,,https://www.blueletterbible.org/esv/EXO/22/27,"for that is his only covering, it is his garment for his skin. What would he sleep in? It will happen, when he cries to me, that I will hear, for I am gracious."
EXO,32,11,,,https://www.blueletterbible.org/esv/EXO/32/11,"Moses begged Yahweh his God, and said, “Yahweh, why does your wrath burn hot against your people, that you have brought out of the land of Egypt with great power and with a mighty hand?"
EXO,32,12,,,https://www.blueletterbible.org/esv/EXO/32/12,"Why should the Egyptians talk, saying, ‘He brought them out for evil, to kill them in the mountains, and to consume them from the surface of the earth?’ Turn from your fierce wrath, and turn away from this evil against your people."
EXO,32,21,,,https://www.blueletterbible.org/esv/EXO/32/21,"Moses said to Aaron, “What did these people do to you, that you have brought a great sin on them?”"
EXO,33,16,,,https://www.blueletterbible.org/esv/EXO/33/16,"For how would people know that I have found favor in your sight, I and your people? Isn’t it that you go with us, so that we are separated, I and your people, from all the people who are on the surface of the earth?”"
LEV,10,17,,,https://www.blueletterbible.org/esv/LEV/10/17,"“Why haven’t you eaten the sin offering in the place of the sanctuary, since it is most holy, and he has given it to you to bear the iniquity of the congregation, to make atonement for them before Yahweh?"
LEV,10,19,,,https://www.blueletterbible.org/esv/LEV/10/19,"Aaron spoke to Moses, “Behold, today they have offered their sin offering and their burnt offering before Yahweh; and such things as these have happened to me. If I had eaten the sin offering today, would it have been pleasing in Yahweh’s sight?”"
LEV,25,20,,,https://www.blueletterbible.org/esv/LEV/25/20,"If you said, “What shall we eat the seventh year? Behold, we shall not sow, nor gather in our increase;”"
NUM,9,7,,,https://www.blueletterbible.org/esv/NUM/9/7,"Those men said to him, “We are unclean because of the dead body of a man. Why are we kept back, that we may not offer the offering of Yahweh in its appointed season among the children of Israel?”"
NUM,11,4,,,https://www.blueletterbible.org/esv/NUM/11/4,"The mixed multitude that was among them lusted exceedingly; and the children of Israel also wept again, and said, “Who will give us meat to eat?"
NUM,11,11,,,https://www.blueletterbible.org/esv/NUM/11/11,"Moses said to Yahweh, “Why have you treated your servant so badly? Why haven’t I found favor in your sight, that you lay the burden of all this people on me?"
NUM,11,12,,,https://www.blueletterbible.org/esv/NUM/11/12,"Have I conceived all this people? Have I brought them out, that you should tell me, ‘Carry them in your bosom, as a nurse carries a nursing infant, to the land which you swore to their fathers?’"
NUM,11,13,,,https://www.blueletterbible.org/esv/NUM/11/13,"Where could I get meat to give all these people? For they weep before me, saying, ‘Give us meat, that we may eat.’"
NUM,11,18,,,https://www.blueletterbible.org/esv/NUM/11/18,"“Say to the people, ‘Sanctify yourselves in preparation for tomorrow, and you will eat meat; for you have wept in the ears of Yahweh, saying, “Who will give us meat to eat? For it was well with us in Egypt.” Therefore Yahweh will give you meat, and you will eat."
NUM,11,20,,,https://www.blueletterbible.org/esv/NUM/11/20,"but a whole month, until it comes out at your nostrils, and it is loathsome to you; because you have rejected Yahweh who is among you, and have wept before him, saying, “Why did we come out of Egypt?” ’ ”"
NUM,11,22,,,https://www.blueletterbible.org/esv/NUM/11/22,"Shall flocks and herds be slaughtered for them, to be sufficient for them? Shall all the fish of the sea be gathered together for them, to be sufficient for them?”"
NUM,11,23,,,https://www.blueletterbible.org/esv/NUM/11/23,"Yahweh said to Moses, “Has Yahweh’s hand grown short? Now you will see whether my word will happen to you or not.”"
NUM,11,29,,,https://www.blueletterbible.org/esv/NUM/11/29,"Moses said to him, “Are you jealous for my sake? I wish that all Yahweh’s people were prophets, that Yahweh would put his Spirit on them!”"
NUM,12,2,,,https://www.blueletterbible.org/esv/NUM/12/2,"They said, “Has Yahweh indeed spoken only with Moses? Hasn’t he spoken also with us?” And Yahweh heard it."
NUM,12,8,,,https://www.blueletterbible.org/esv/NUM/12/8,"With him, I will speak mouth to mouth, even plainly, and not in riddles; and he shall see Yahweh’s form. Why then were you not afraid to speak against my servant, against Moses?”"
NUM,12,14,,,https://www.blueletterbible.org/esv/NUM/12/14,"Yahweh said to Moses, “If her father had but spit in her face, shouldn’t she be ashamed seven days? Let her be shut up outside of the camp seven days, and after that she shall be brought in again.”"
NUM,14,3,,,https://www.blueletterbible.org/esv/NUM/14/3,"Why does Yahweh bring us to this land, to fall by the sword? Our wives and our little ones will be captured or killed! Wouldn’t it be better for us to return into Egypt?”"
NUM,14,11,,,https://www.blueletterbible.org/esv/NUM/14/11,"Yahweh said to Moses, “How long will this people despise me? How long will they not believe in me, for all the signs which I have worked among them?"
NUM,14,27,,,https://www.blueletterbible.org/esv/NUM/14/27,"“How long shall I bear with this evil congregation that complain against me? I have heard the complaints of the children of Israel, which they complain against me."
NUM,14,41,,,https://www.blueletterbible.org/esv/NUM/14/41,"Moses said, “Why now do you disobey the commandment of Yahweh, since it shall not prosper?"
NUM,16,3,,,https://www.blueletterbible.org/esv/NUM/16/3,"They assembled themselves together against Moses and against Aaron, and said to them, “You take too much on yourself, since all the congregation are holy, everyone of them, and Yahweh is among them! Why do you lift yourselves up above Yahweh’s assembly?”"
NUM,16,10,,,https://www.blueletterbible.org/esv/NUM/16/10,"and that he has brought you near, and all your brothers the sons of Levi with you? Do you seek the priesthood also?"
NUM,16,11,,,https://www.blueletterbible.org/esv/NUM/16/11,Therefore you and all your company have gathered together against Yahweh! What is Aaron that you complain against him?”
NUM,16,13,,,https://www.blueletterbible.org/esv/NUM/16/13,"Is it a small thing that you have brought us up out of a land flowing with milk and honey, to kill us in the wilderness, but you must also make yourself a prince over us?"
NUM,16,14,,,https://www.blueletterbible.org/esv/NUM/16/14,"Moreover you haven’t brought us into a land flowing with milk and honey, nor given us inheritance of fields and vineyards. Will you put out the eyes of these men? We won’t come up.”"
NUM,16,22,,,https://www.blueletterbible.org/esv/NUM/16/22,"They fell on their faces, and said, “God, the God of the spirits of all flesh, shall one man sin, and will you be angry with all the congregation?”"
NUM,17,13,,,https://www.blueletterbible.org/esv/NUM/17/13,"Everyone who keeps approaching Yahweh’s tabernacle, dies! Will we all perish?”"
NUM,20,4,,,https://www.blueletterbible.org/esv/NUM/20/4,"Why have you brought Yahweh’s assembly into this wilderness, that we should die there, we and our animals?"
NUM,20,5,,,https://www.blueletterbible.org/esv/NUM/20/5,"Why have you made us to come up out of Egypt, to bring us in to this evil place? It is no place of seed, or of figs, or of vines, or of pomegranates; neither is there any water to drink.”"
NUM,20,10,,,https://www.blueletterbible.org/esv/NUM/20/10,"Moses and Aaron gathered the assembly together before the rock, and he said to them, “Hear now, you rebels! Shall we bring water out of this rock for you?”"
NUM,21,5,,,https://www.blueletterbible.org/esv/NUM/21/5,"The people spoke against God and against Moses: “Why have you brought us up out of Egypt to die in the wilderness? For there is no bread, there is no water, and our soul loathes this disgusting food!”"
NUM,22,9,,,https://www.blueletterbible.org/esv/NUM/22/9,"God came to Balaam, and said, “Who are these men with you?”"
NUM,22,28,,,https://www.blueletterbible.org/esv/NUM/22/28,"Yahweh opened the mouth of the donkey, and she said to Balaam, “What have I done to you, that you have struck me these three times?”"
NUM,22,30,,,https://www.blueletterbible.org/esv/NUM/22/30,"The donkey said to Balaam, “Am I not your donkey, on which you have ridden all your life long until today? Was I ever in the habit of doing so to you?” He said, “No.”"
NUM,22,32,,,https://www.blueletterbible.org/esv/NUM/22/32,"Yahweh’s angel said to him, “Why have you struck your donkey these three times? Behold, I have come out as an adversary, because your way is perverse before me."
NUM,22,37,,,https://www.blueletterbible.org/esv/NUM/22/37,"Balak said to Balaam, “Didn’t I earnestly send for you to summon you? Why didn’t you come to me? Am I not able indeed to promote you to honor?”"
NUM,22,38,,,https://www.blueletterbible.org/esv/NUM/22/38,"Balaam said to Balak, “Behold, I have come to you. Have I now any power at all to speak anything? I will speak the word that God puts in my mouth.”"
NUM,23,8,,,https://www.blueletterbible.org/esv/NUM/23/8,How shall I curse whom God has not cursed? How shall I defy whom Yahweh has not defied?
NUM,23,10,,,https://www.blueletterbible.org/esv/NUM/23/10,"Who can count the dust of Jacob, or count the fourth part of Israel? Let me die the death of the righteous! Let my last end be like his!”"
NUM,23,11,,,https://www.blueletterbible.org/esv/NUM/23/11,"Balak said to Balaam, “What have you done to me? I took you to curse my enemies, and behold, you have blessed them altogether.”"
NUM,23,12,,,https://www.blueletterbible.org/esv/NUM/23/12,"He answered and said, “Must I not take heed to speak that which Yahweh puts in my mouth?”"
NUM,23,17,,,https://www.blueletterbible.org/esv/NUM/23/17,"He came to him, and behold, he was standing by his burnt offering, and the princes of Moab with him. Balak said to him, “What has Yahweh spoken?”"
NUM,23,19,,,https://www.blueletterbible.org/esv/NUM/23/19,"God is not a man, that he should lie, nor a son of man, that he should repent. Has he said, and he won’t do it? Or has he spoken, and he won’t make it good?"
